index,rname,fcategory,Rating,lat,long,address,city,phone
806,Mi Mi Restaurant,Vietnamese,4,43.66637634,-79.34877266,688 Gerrard Street E,Toronto,+1 416-778-5948
817,Pho Son,Vietnamese,4,43.70483,-79.47679,2319 Keele Street,Toronto,
878,Food 88,Vietnamese,4.5,43.65168,-79.36812,55 Sherbourne Street,Toronto,+1 647-298-7689
886,Lan Restaurant,Vietnamese,3.5,43.65916,-79.3479,755 Queen Street E,Toronto,+1 647-748-7388
958,Pho Anh Vu,Vietnamese,4,43.71836002,-79.457369,3200 Dufferin Street,Toronto,+1 647-346-9333
912,Char No. 5 Whisky Bar,Whiskey Bars,4,43.64303,-79.38379,75 Lower Simcoe Street,Toronto,+1 416-637-5484
941,The Opium Bar,Whiskey Bars,4.5,43.64928,-79.42628,1321 Dundas Street West,Toronto,+1 647-828-9193
632,European Hotel & Restaurant Imports,Wholesale Stores,5,43.66727,-79.41231,880 Bathurst Street,Toronto,+1 416-253-9449
21,Midfield,Wine Bars,3.5,43.64976,-79.43002,1434 Dundas Street W,Toronto,+1 647-345-7005
207,Brothers,Wine Bars,4,43.67090065,-79.3900143,1240 Bay Street,Toronto,+1 416-804-6066
233,Grey Gardens,Wine Bars,4.5,43.6537999,-79.40143,199 Augusta Avenue,Toronto,+1 647-351-1552
423,Ascari King,Wine Bars,4,43.64456009,-79.40080013,620 King Street W,Toronto,+1 416-366-3673
451,Evoo Ristorante,Wine Bars,4,43.67441,-79.39672,138 Avenue Road,Toronto,+1 647-560-0381
490,APRES,Wine Bars,4.5,43.64302353,-79.42535014,1166 Queen Street W,Toronto,+1 647-292-3317
514,Scaddabush Italian Kitchen & Bar,Wine Bars,3.5,43.659095,-79.382915,382 Yonge Street,Toronto,+1 416-597-8838
571,Grand Cru Deli,Wine Bars,4.5,43.64907,-79.39168,304 Richmond St W,Toronto,+1 416-551-9221
573,Decí_,Wine Bars,4.5,43.6655234,-79.46396091,2840 Dundas Street W,Toronto,+1 416-761-0005
656,The Beech Tree,Wine Bars,4,43.6803871,-79.2888628,924 Kingston Road,Toronto,+1 416-699-4444
692,Chez Nous,Wine Bars,4.5,43.65969,-79.34685,798 Queen Street E,Toronto,+1 416-781-4743
763,Sapori,Wine Bars,5,43.65008,-79.43469,1588 Dundas W,Toronto,+1 647-388-9667
